player_id,name,name_normalized,birth_date,nationality,position,foot,height_cm,weight_kg,source,source_id
fbref_diego-lopez__espanyol,Diego López,diego lopez,,ESP,GK,,,,fbref,diego-lopez__espanyol
fbref_joan-garcia__espanyol,Joan García,joan garcia,,ESP,GK,,,,fbref,joan-garcia__espanyol
fbref_oier-olazabal__espanyol,Oier Olazábal,oier olazabal,,ESP,GK,,,,fbref,oier-olazabal__espanyol
fbref_diego-conde__getafe,Diego Conde,diego conde,,ESP,GK,,,,fbref,diego-conde__getafe
fbref_luis-maximiano__granada,Luís Maximiano,luis maximiano,,POR,GK,,,,fbref,luis-maximiano__granada
fbref_alejandro-primo__levante,Alejandro Primo,alejandro primo,,ESP,GK,,,,fbref,alejandro-primo__levante
fbref_ruben-vezo__levante,Rúben Vezo,ruben vezo,,POR,DF,,,,fbref,ruben-vezo__levante
fbref_dominik-greif__mallorca,Dominik Greif,dominik greif,,SVK,GK,,,,fbref,dominik-greif__mallorca
fbref_leo-roman__mallorca,Leo Román,leo roman,,ESP,GK,,,,fbref,leo-roman__mallorca
fbref_manolo-reina__mallorca,Manolo Reina,manolo reina,,ESP,GK,,,,fbref,manolo-reina__mallorca
fbref_sergio-rico__mallorca,Sergio Rico,sergio rico,,ESP,GK,,,,fbref,sergio-rico__mallorca
fbref_luca-zidane__rayo-vallecano,Luca Zidane,luca zidane,,ALG,GK,,,,fbref,luca-zidane__rayo-vallecano
fbref_stole-dimitrievski__rayo-vallecano,Stole Dimitrievski,stole dimitrievski,,MKD,GK,,,,fbref,stole-dimitrievski__rayo-vallecano
fbref_rui-silva__real-betis,Rui Silva,rui silva,,POR,GK,,,,fbref,rui-silva__real-betis
fbref_andriy-lunin__real-madrid,Andriy Lunin,andriy lunin,,UKR,GK,,,,fbref,andriy-lunin__real-madrid
fbref_mathew-ryan__real-sociedad,Mathew Ryan,mathew ryan,,AUS,GK,,,,fbref,mathew-ryan__real-sociedad
fbref_javier-diaz__sevilla,Javier Díaz,javier diaz,,ESP,GK,,,,fbref,javier-diaz__sevilla
fbref_marko-dmitrovic__sevilla,Marko Dmitrović,marko dmitrovic,,SRB,GK,,,,fbref,marko-dmitrovic__sevilla
fbref_giorgi-mamardashvili__valencia,Giorgi Mamardashvili,giorgi mamardashvili,,GEO,GK,,,,fbref,giorgi-mamardashvili__valencia
fbref_anthony-mandrea__angers,Anthony Mandrea,anthony mandrea,,ALG,GK,,,,fbref,anthony-mandrea__angers
fbref_danijel-petkovic__angers,Danijel Petković,danijel petkovic,,MNE,GK,,,,fbref,danijel-petkovic__angers
fbref_gaetan-poussin__bordeaux,Gaëtan Poussin,gaetan poussin,,FRA,GK,,,,fbref,gaetan-poussin__bordeaux
fbref_marco-bizot__brest,Marco Bizot,marco bizot,,NED,GK,,,,fbref,marco-bizot__brest
fbref_arthur-desmas__clermont-foot,Arthur Desmas,arthur desmas,,FRA,GK,,,,fbref,arthur-desmas__clermont-foot
fbref_ouparine-djoco__clermont-foot,Ouparine Djoco,ouparine djoco,,GNB,GK,,,,fbref,ouparine-djoco__clermont-foot
fbref_ivo-grbic__lille,Ivo Grbić,ivo grbic,,CRO,GK,,,,fbref,ivo-grbic__lille
fbref_leo-jardim__lille,Léo Jardim,leo jardim,,BRA,GK,,,,fbref,leo-jardim__lille
fbref_julian-pollersbeck__lyon,Julian Pollersbeck,julian pollersbeck,,GER,GK,,,,fbref,julian-pollersbeck__lyon
fbref_pau-lopez__marseille,Pau López,pau lopez,,ESP,GK,,,,fbref,pau-lopez__marseille
fbref_alexander-nubel__monaco,Alexander Nübel,alexander nubel,,GER,GK,,,,fbref,alexander-nubel__monaco
fbref_marcin-bulka__nice,Marcin Bułka,marcin bulka,,POL,GK,,,,fbref,marcin-bulka__nice
fbref_alexandre-letellier__paris-saint-germain,Alexandre Letellier,alexandre letellier,,FRA,GK,,,,fbref,alexandre-letellier__paris-saint-germain
fbref_gianluigi-donnarumma__paris-saint-germain,Gianluigi Donnarumma,gianluigi donnarumma,,ITA,GK,,,,fbref,gianluigi-donnarumma__paris-saint-germain
fbref_dogan-alemdar__rennes,Doğan Alemdar,dogan alemdar,,TUR,GK,,,,fbref,dogan-alemdar__rennes
fbref_paul-bernardoni__saint-etienne,Paul Bernardoni,paul bernardoni,,FRA,GK,,,,fbref,paul-bernardoni__saint-etienne
fbref_gauthier-gallon__troyes,Gauthier Gallon,gauthier gallon,,FRA,GK,,,,fbref,gauthier-gallon__troyes
fbref_jessy-moulin__troyes,Jessy Moulin,jessy moulin,,FRA,GK,,,,fbref,jessy-moulin__troyes
fbref_francesco-rossi__atalanta,Francesco Rossi,francesco rossi,,ITA,GK,,,,fbref,francesco-rossi__atalanta
fbref_juan-musso__atalanta,Juan Musso,juan musso,,ARG,GK,,,,fbref,juan-musso__atalanta
fbref_francesco-bardi__bologna,Francesco Bardi,francesco bardi,,ITA,GK,,,,fbref,francesco-bardi__bologna
fbref_nicola-bagnolini__bologna,Nicola Bagnolini,nicola bagnolini,,ITA,GK,,,,fbref,nicola-bagnolini__bologna
fbref_boris-radunovic__cagliari,Boris Radunović,boris radunovic,,SRB,GK,,,,fbref,boris-radunovic__cagliari
fbref_guglielmo-vicario__empoli,Guglielmo Vicario,guglielmo vicario,,ITA,GK,,,,fbref,guglielmo-vicario__empoli
fbref_adrian-semper__genoa,Adrian Šemper,adrian semper,,CRO,GK,,,,fbref,adrian-semper__genoa
fbref_salvatore-sirigu__genoa,Salvatore Sirigu,salvatore sirigu,,ITA,GK,,,,fbref,salvatore-sirigu__genoa
fbref_lorenzo-montipo__hellas-verona,Lorenzo Montipò,lorenzo montipo,,ITA,GK,,,,fbref,lorenzo-montipo__hellas-verona
fbref_mattia-perin__juventus,Mattia Perin,mattia perin,,ITA,GK,,,,fbref,mattia-perin__juventus
fbref_mike-maignan__milan,Mike Maignan,mike maignan,,FRA,GK,,,,fbref,mike-maignan__milan
fbref_davide-marfella__napoli,Davide Marfella,davide marfella,,ITA,GK,,,,fbref,davide-marfella__napoli
fbref_rui-patricio__roma,Rui Patrício,rui patricio,,POR,GK,,,,fbref,rui-patricio__roma
fbref_luigi-sepe__salernitana,Luigi Sepe,luigi sepe,,ITA,GK,,,,fbref,luigi-sepe__salernitana
fbref_vid-belec__salernitana,Vid Belec,vid belec,,SVN,GK,,,,fbref,vid-belec__salernitana
fbref_vincenzo-fiorillo__salernitana,Vincenzo Fiorillo,vincenzo fiorillo,,ITA,GK,,,,fbref,vincenzo-fiorillo__salernitana
fbref_nicola-ravaglia__sampdoria,Nicola Ravaglia,nicola ravaglia,,ITA,GK,,,,fbref,nicola-ravaglia__sampdoria
fbref_wladimiro-falcone__sampdoria,Wladimiro Falcone,wladimiro falcone,,ITA,GK,,,,fbref,wladimiro-falcone__sampdoria
fbref_giacomo-satalino__sassuolo,Giacomo Satalino,giacomo satalino,,ITA,GK,,,,fbref,giacomo-satalino__sassuolo
fbref_petar-zovko__spezia,Petar Zovko,petar zovko,,BIH,GK,,,,fbref,petar-zovko__spezia
fbref_etrit-berisha__torino,Etrit Berisha,etrit berisha,,ALB,GK,,,,fbref,etrit-berisha__torino
fbref_luca-gemello__torino,Luca Gemello,luca gemello,,ITA,GK,,,,fbref,luca-gemello__torino
fbref_daniele-padelli__udinese,Daniele Padelli,daniele padelli,,ITA,GK,,,,fbref,daniele-padelli__udinese
fbref_marco-silvestri__udinese,Marco Silvestri,marco silvestri,,ITA,GK,,,,fbref,marco-silvestri__udinese
fbref_luca-lezzerini__venezia,Luca Lezzerini,luca lezzerini,,ITA,GK,,,,fbref,luca-lezzerini__venezia
fbref_niki-maenpaa__venezia,Niki Mäenpää,niki maenpaa,,FIN,GK,,,,fbref,niki-maenpaa__venezia
fbref_sergio-romero__venezia,Sergio Romero,sergio romero,,ARG,GK,,,,fbref,sergio-romero__venezia
fbref_stefanos-kapino__arminia,Stefanos Kapino,stefanos kapino,,GRE,GK,,,,fbref,stefanos-kapino__arminia
fbref_christian-fruchtl__bayern-munich,Christian Früchtl,christian fruchtl,,GER,GK,,,,fbref,christian-fruchtl__bayern-munich
fbref_sven-ulreich__bayern-munich,Sven Ulreich,sven ulreich,,GER,GK,,,,fbref,sven-ulreich__bayern-munich
fbref_manuel-riemann__bochum,Manuel Riemann,manuel riemann,,GER,GK,,,,fbref,manuel-riemann__bochum
fbref_michael-esser__bochum,Michael Esser,michael esser,,GER,GK,,,,fbref,michael-esser__bochum
fbref_gregor-kobel__dortmund,Gregor Kobel,gregor kobel,,SUI,GK,,,,fbref,gregor-kobel__dortmund
fbref_diant-ramaj__eintracht-frankfurt,Diant Ramaj,diant ramaj,,GER,GK,,,,fbref,diant-ramaj__eintracht-frankfurt
fbref_jens-grahl__eintracht-frankfurt,Jens Grahl,jens grahl,,GER,GK,,,,fbref,jens-grahl__eintracht-frankfurt
fbref_benjamin-uphoff__freiburg,Benjamin Uphoff,benjamin uphoff,,GER,GK,,,,fbref,benjamin-uphoff__freiburg
fbref_andreas-linde__greuther-furth,Andreas Linde,andreas linde,,SWE,GK,,,,fbref,andreas-linde__greuther-furth
fbref_marius-funk__greuther-furth,Marius Funk,marius funk,,GER,GK,,,,fbref,marius-funk__greuther-furth
fbref_sascha-burchert__greuther-furth,Sascha Burchert,sascha burchert,,GER,GK,,,,fbref,sascha-burchert__greuther-furth
fbref_marcel-lotka__hertha-bsc,Marcel Lotka,marcel lotka,,POL,GK,,,,fbref,marcel-lotka__hertha-bsc
fbref_marvin-schwabe__koln,Marvin Schwäbe,marvin schwabe,,GER,GK,,,,fbref,marvin-schwabe__koln
fbref_andrey-lunyov__leverkusen,Andrey Lunyov,andrey lunyov,,RUS,GK,,,,fbref,andrey-lunyov__leverkusen
fbref_philipp-tschauner__rb-leipzig,Philipp Tschauner,philipp tschauner,,GER,GK,,,,fbref,philipp-tschauner__rb-leipzig
fbref_florian-muller__stuttgart,Florian Müller,florian muller,,GER,GK,,,,fbref,florian-muller__stuttgart
fbref_frederik-ronnow__union-berlin,Frederik Rønnow,frederik ronnow,,DEN,GK,,,,fbref,frederik-ronnow__union-berlin
fbref_mark-travers__bournemouth,Mark Travers,mark travers,,IRL,GK,,,,fbref,mark-travers__bournemouth
fbref_neto__bournemouth,Neto,neto,,BRA,GK,,,,fbref,neto__bournemouth
fbref_joseph-whitworth__crystal-palace,Joseph Whitworth,joseph whitworth,,ENG,GK,,,,fbref,joseph-whitworth__crystal-palace
fbref_sam-johnstone__crystal-palace,Sam Johnstone,sam johnstone,,ENG,GK,,,,fbref,sam-johnstone__crystal-palace
fbref_bernd-leno__fulham,Bernd Leno,bernd leno,,GER,GK,,,,fbref,bernd-leno__fulham
fbref_joel-robles__leeds-united,Joel Robles,joel robles,,ESP,GK,,,,fbref,joel-robles__leeds-united
fbref_daniel-iversen__leicester-city,Daniel Iversen,daniel iversen,,DEN,GK,,,,fbref,daniel-iversen__leicester-city
fbref_stefan-ortega__manchester-city,Stefan Ortega,stefan ortega,,GER,GK,,,,fbref,stefan-ortega__manchester-city
fbref_nick-pope__newcastle-united,Nick Pope,nick pope,,ENG,GK,,,,fbref,nick-pope__newcastle-united
fbref_dean-henderson__nottingham-forest,Dean Henderson,dean henderson,,ENG,GK,,,,fbref,dean-henderson__nottingham-forest
fbref_keylor-navas__nottingham-forest,Keylor Navas,keylor navas,,CRC,GK,,,,fbref,keylor-navas__nottingham-forest
fbref_wayne-hennessey__nottingham-forest,Wayne Hennessey,wayne hennessey,,WAL,GK,,,,fbref,wayne-hennessey__nottingham-forest
fbref_gavin-bazunu__southampton,Gavin Bazunu,gavin bazunu,,IRL,GK,,,,fbref,gavin-bazunu__southampton
fbref_fraser-forster__tottenham-hotspur,Fraser Forster,fraser forster,,ENG,GK,,,,fbref,fraser-forster__tottenham-hotspur
fbref_daniel-bentley__wolves,Daniel Bentley,daniel bentley,,ENG,GK,,,,fbref,daniel-bentley__wolves
fbref_diego-marino__almeria,Diego Mariño,diego marino,,ESP,GK,,,,fbref,diego-marino__almeria
fbref_fernando__almeria,Fernando,fernando,,ESP,GK,,,,fbref,fernando__almeria
fbref_fernando-pacheco__almeria,Fernando Pacheco,fernando pacheco,,ESP,GK,,,,fbref,fernando-pacheco__almeria
fbref_antonio-gomis__atletico-madrid,Antonio Gomis,antonio gomis,,ESP,GK,,,,fbref,antonio-gomis__atletico-madrid
fbref_ivo-grbic__atletico-madrid,Ivo Grbić,ivo grbic,,CRO,GK,,,,fbref,ivo-grbic__atletico-madrid
fbref_inaki-pena__barcelona,Iñaki Peña,inaki pena,,ESP,GK,,,,fbref,inaki-pena__barcelona
fbref_agustin-marchesin__celta-vigo,Agustín Marchesín,agustin marchesin,,ARG,GK,,,,fbref,agustin-marchesin__celta-vigo
fbref_axel-werner__elche,Axel Werner,axel werner,,ARG,GK,,,,fbref,axel-werner__elche
fbref_benjamin-lecomte__espanyol,Benjamin Lecomte,benjamin lecomte,,FRA,GK,,,,fbref,benjamin-lecomte__espanyol
fbref_fernando-pacheco__espanyol,Fernando Pacheco,fernando pacheco,,ESP,GK,,,,fbref,fernando-pacheco__espanyol
fbref_alvaro-fernandez__espanyol,Álvaro Fernández,alvaro fernandez,,ESP,GK,,,,fbref,alvaro-fernandez__espanyol
fbref_juan-carlos__girona,Juan Carlos,juan carlos,,ESP,GK,,,,fbref,juan-carlos__girona
fbref_paulo-gazzaniga__girona,Paulo Gazzaniga,paulo gazzaniga,,ARG,GK,,,,fbref,paulo-gazzaniga__girona
fbref_predrag-rajkovic__mallorca,Predrag Rajković,predrag rajkovic,,SRB,GK,,,,fbref,predrag-rajkovic__mallorca
fbref_aitor-fernandez__osasuna,Aitor Fernández,aitor fernandez,,ESP,GK,,,,fbref,aitor-fernandez__osasuna
fbref_diego-lopez__rayo-vallecano,Diego López,diego lopez,,ESP,GK,,,,fbref,diego-lopez__rayo-vallecano
fbref_sergio-asenjo__valladolid,Sergio Asenjo,sergio asenjo,,ESP,GK,,,,fbref,sergio-asenjo__valladolid
fbref_alvaro-aceves__valladolid,Álvaro Aceves,alvaro aceves,,ESP,GK,,,,fbref,alvaro-aceves__valladolid
fbref_filip-jorgensen__villarreal,Filip Jørgensen,filip jorgensen,,DEN,GK,,,,fbref,filip-jorgensen__villarreal
fbref_pepe-reina__villarreal,Pepe Reina,pepe reina,,ESP,GK,,,,fbref,pepe-reina__villarreal
fbref_benjamin-leroy__ajaccio,Benjamin Leroy,benjamin leroy,,FRA,GK,,,,fbref,benjamin-leroy__ajaccio
fbref_francois-joseph-sollacaro__ajaccio,François-Joseph Sollacaro,francois-joseph sollacaro,,FRA,GK,,,,fbref,francois-joseph-sollacaro__ajaccio
fbref_ghjuvanni-quilichini__ajaccio,Ghjuvanni Quilichini,ghjuvanni quilichini,,FRA,GK,,,,fbref,ghjuvanni-quilichini__ajaccio
fbref_yahia-fofana__angers,Yahia Fofana,yahia fofana,,CIV,GK,,,,fbref,yahia-fofana__angers
fbref_benoit-costil__auxerre,Benoît Costil,benoit costil,,FRA,GK,,,,fbref,benoit-costil__auxerre
fbref_donovan-leon__auxerre,Donovan Léon,donovan leon,,GUF,GK,,,,fbref,donovan-leon__auxerre
fbref_ionut-radu__auxerre,Ionuț Radu,ionut radu,,ROU,GK,,,,fbref,ionut-radu__auxerre
fbref_joaquin-blazquez__brest,Joaquín Blázquez,joaquin blazquez,,ARG,GK,,,,fbref,joaquin-blazquez__brest
fbref_mory-diaw__clermont-foot,Mory Diaw,mory diaw,,SEN,GK,,,,fbref,mory-diaw__clermont-foot
fbref_brice-samba__lens,Brice Samba,brice samba,,FRA,GK,,,,fbref,brice-samba__lens
fbref_lucas-chevalier__lille,Lucas Chevalier,lucas chevalier,,FRA,GK,,,,fbref,lucas-chevalier__lille
fbref_vito-mannone__lorient,Vito Mannone,vito mannone,,ITA,GK,,,,fbref,vito-mannone__lorient
fbref_yvon-mvogo__lorient,Yvon Mvogo,yvon mvogo,,SUI,GK,,,,fbref,yvon-mvogo__lorient
fbref_remy-riou__lyon,Rémy Riou,remy riou,,FRA,GK,,,,fbref,remy-riou__lyon
fbref_ruben-blanco__marseille,Rubén Blanco,ruben blanco,,ESP,GK,,,,fbref,ruben-blanco__marseille
fbref_benjamin-lecomte__montpellier,Benjamin Lecomte,benjamin lecomte,,FRA,GK,,,,fbref,benjamin-lecomte__montpellier
fbref_bingourou-kamara__montpellier,Bingourou Kamara,bingourou kamara,,SEN,GK,,,,fbref,bingourou-kamara__montpellier
fbref_matis-carvalho__montpellier,Matis Carvalho,matis carvalho,,POR,GK,,,,fbref,matis-carvalho__montpellier
fbref_remy-descamps__nantes,Rémy Descamps,remy descamps,,FRA,GK,,,,fbref,remy-descamps__nantes
fbref_kasper-schmeichel__nice,Kasper Schmeichel,kasper schmeichel,,DEN,GK,,,,fbref,kasper-schmeichel__nice
fbref_patrick-pentz__reims,Patrick Pentz,patrick pentz,,AUT,GK,,,,fbref,patrick-pentz__reims
fbref_steve-mandanda__rennes,Steve Mandanda,steve mandanda,,FRA,GK,,,,fbref,steve-mandanda__rennes
fbref_maxime-dupe__toulouse,Maxime Dupé,maxime dupe,,FRA,GK,,,,fbref,maxime-dupe__toulouse
fbref_mateusz-lis__troyes,Mateusz Lis,mateusz lis,,POL,GK,,,,fbref,mateusz-lis__troyes
fbref_ionut-radu__cremonese,Ionuț Radu,ionut radu,,ROU,GK,,,,fbref,ionut-radu__cremonese
fbref_marco-carnesecchi__cremonese,Marco Carnesecchi,marco carnesecchi,,ITA,GK,,,,fbref,marco-carnesecchi__cremonese
fbref_mouhamadou-sarr__cremonese,Mouhamadou Sarr,mouhamadou sarr,,SEN,GK,,,,fbref,mouhamadou-sarr__cremonese
fbref_samir-ujkani__empoli,Samir Ujkani,samir ujkani,,KVX,GK,,,,fbref,samir-ujkani__empoli
fbref_samuele-perisan__empoli,Samuele Perisan,samuele perisan,,ITA,GK,,,,fbref,samuele-perisan__empoli
fbref_michele-cerofolini__fiorentina,Michele Cerofolini,michele cerofolini,,ITA,GK,,,,fbref,michele-cerofolini__fiorentina
fbref_pierluigi-gollini__fiorentina,Pierluigi Gollini,pierluigi gollini,,ITA,GK,,,,fbref,pierluigi-gollini__fiorentina
fbref_salvatore-sirigu__fiorentina,Salvatore Sirigu,salvatore sirigu,,ITA,GK,,,,fbref,salvatore-sirigu__fiorentina
fbref_simone-perilli__hellas-verona,Simone Perilli,simone perilli,,ITA,GK,,,,fbref,simone-perilli__hellas-verona
fbref_alex-cordaz__inter,Alex Cordaz,alex cordaz,,ITA,GK,,,,fbref,alex-cordaz__inter
fbref_andre-onana__inter,André Onana,andre onana,,CMR,GK,,,,fbref,andre-onana__inter
fbref_ivan-provedel__lazio,Ivan Provedel,ivan provedel,,ITA,GK,,,,fbref,ivan-provedel__lazio
fbref_luis-maximiano__lazio,Luís Maximiano,luis maximiano,,POR,GK,,,,fbref,luis-maximiano__lazio
fbref_wladimiro-falcone__lecce,Wladimiro Falcone,wladimiro falcone,,ITA,GK,,,,fbref,wladimiro-falcone__lecce
fbref_antonio-mirante__milan,Antonio Mirante,antonio mirante,,ITA,GK,,,,fbref,antonio-mirante__milan
fbref_alessio-cragno__monza,Alessio Cragno,alessio cragno,,ITA,GK,,,,fbref,alessio-cragno__monza
fbref_michele-di-gregorio__monza,Michele Di Gregorio,michele di gregorio,,ITA,GK,,,,fbref,michele-di-gregorio__monza
fbref_pierluigi-gollini__napoli,Pierluigi Gollini,pierluigi gollini,,ITA,GK,,,,fbref,pierluigi-gollini__napoli
fbref_mile-svilar__roma,Mile Svilar,mile svilar,,SRB,GK,,,,fbref,mile-svilar__roma
fbref_guillermo-ochoa__salernitana,Guillermo Ochoa,guillermo ochoa,,MEX,GK,,,,fbref,guillermo-ochoa__salernitana
fbref_martin-turk__sampdoria,Martin Turk,martin turk,,SVN,GK,,,,fbref,martin-turk__sampdoria
fbref_alessandro-russo__sassuolo,Alessandro Russo,alessandro russo,,ITA,GK,,,,fbref,alessandro-russo__sassuolo
fbref_bartlomiej-dragowski__spezia,Bartłomiej Drągowski,bartlomiej dragowski,,POL,GK,,,,fbref,bartlomiej-dragowski__spezia
fbref_federico-marchetti__spezia,Federico Marchetti,federico marchetti,,ITA,GK,,,,fbref,federico-marchetti__spezia
fbref_tomas-koubek__augsburg,Tomáš Koubek,tomas koubek,,CZE,GK,,,,fbref,tomas-koubek__augsburg
fbref_yann-sommer__bayern-munich,Yann Sommer,yann sommer,,SUI,GK,,,,fbref,yann-sommer__bayern-munich
fbref_alexander-meyer__dortmund,Alexander Meyer,alexander meyer,,GER,GK,,,,fbref,alexander-meyer__dortmund
fbref_jan-olschowsky__gladbach,Jan Olschowsky,jan olschowsky,,GER,GK,,,,fbref,jan-olschowsky__gladbach
fbref_jonas-omlin__gladbach,Jonas Omlin,jonas omlin,,SUI,GK,,,,fbref,jonas-omlin__gladbach
fbref_oliver-christensen__hertha-bsc,Oliver Christensen,oliver christensen,,DEN,GK,,,,fbref,oliver-christensen__hertha-bsc
fbref_tjark-ernst__hertha-bsc,Tjark Ernst,tjark ernst,,GER,GK,,,,fbref,tjark-ernst__hertha-bsc
fbref_janis-blaswich__rb-leipzig,Janis Blaswich,janis blaswich,,GER,GK,,,,fbref,janis-blaswich__rb-leipzig
fbref_orjan-nyland__rb-leipzig,Ørjan Nyland,orjan nyland,,NOR,GK,,,,fbref,orjan-nyland__rb-leipzig
fbref_alexander-schwolow__schalke-04,Alexander Schwolow,alexander schwolow,,GER,GK,,,,fbref,alexander-schwolow__schalke-04
fbref_lennart-grill__union-berlin,Lennart Grill,lennart grill,,GER,GK,,,,fbref,lennart-grill__union-berlin
fbref_michael-zetterer__werder-bremen,Michael Zetterer,michael zetterer,,GER,GK,,,,fbref,michael-zetterer__werder-bremen
fbref_david-raya__arsenal,David Raya,david raya,,ESP,GK,,,,fbref,david-raya__arsenal
fbref_ionut-radu__bournemouth,Ionuț Radu,ionut radu,,ROU,GK,,,,fbref,ionut-radu__bournemouth
fbref_mark-flekken__brentford,Mark Flekken,mark flekken,,NED,GK,,,,fbref,mark-flekken__brentford
fbref_thomas-strakosha__brentford,Thomas Strakosha,thomas strakosha,,ALB,GK,,,,fbref,thomas-strakosha__brentford
fbref_bart-verbruggen__brighton,Bart Verbruggen,bart verbruggen,,NED,GK,,,,fbref,bart-verbruggen__brighton
fbref_arijanet-muric__burnley,Arijanet Muric,arijanet muric,,KVX,GK,,,,fbref,arijanet-muric__burnley
fbref_james-trafford__burnley,James Trafford,james trafford,,ENG,GK,,,,fbref,james-trafford__burnley
fbref_robert-sanchez__chelsea,Robert Sánchez,robert sanchez,,ESP,GK,,,,fbref,robert-sanchez__chelsea
fbref_dorde-petrovic__chelsea,Đorđe Petrović,dorde petrovic,,SRB,GK,,,,fbref,dorde-petrovic__chelsea
fbref_dean-henderson__crystal-palace,Dean Henderson,dean henderson,,ENG,GK,,,,fbref,dean-henderson__crystal-palace
fbref_remi-matthews__crystal-palace,Remi Matthews,remi matthews,,ENG,GK,,,,fbref,remi-matthews__crystal-palace
fbref_james-shea__luton-town,James Shea,james shea,,ENG,GK,,,,fbref,james-shea__luton-town
fbref_thomas-kaminski__luton-town,Thomas Kaminski,thomas kaminski,,BEL,GK,,,,fbref,thomas-kaminski__luton-town
fbref_andre-onana__manchester-utd,André Onana,andre onana,,CMR,GK,,,,fbref,andre-onana__manchester-utd
fbref_loris-karius__newcastle-united,Loris Karius,loris karius,,GER,GK,,,,fbref,loris-karius__newcastle-united
fbref_matt-turner__nottingham-forest,Matt Turner,matt turner,,USA,GK,,,,fbref,matt-turner__nottingham-forest
fbref_matz-sels__nottingham-forest,Matz Sels,matz sels,,BEL,GK,,,,fbref,matz-sels__nottingham-forest
fbref_odysseas-vlachodimos__nottingham-forest,Odysseas Vlachodimos,odysseas vlachodimos,,GRE,GK,,,,fbref,odysseas-vlachodimos__nottingham-forest
fbref_ivo-grbic__sheffield-united,Ivo Grbić,ivo grbic,,CRO,GK,,,,fbref,ivo-grbic__sheffield-united
fbref_wes-foderingham__sheffield-united,Wes Foderingham,wes foderingham,,ENG,GK,,,,fbref,wes-foderingham__sheffield-united
fbref_guglielmo-vicario__tottenham-hotspur,Guglielmo Vicario,guglielmo vicario,,ITA,GK,,,,fbref,guglielmo-vicario__tottenham-hotspur
fbref_luis-maximiano__almeria,Luís Maximiano,luis maximiano,,POR,GK,,,,fbref,luis-maximiano__almeria
fbref_vicente-guaita__celta-vigo,Vicente Guaita,vicente guaita,,ESP,GK,,,,fbref,vicente-guaita__celta-vigo
fbref_daniel-fuzato__getafe,Daniel Fuzato,daniel fuzato,,BRA,GK,,,,fbref,daniel-fuzato__getafe
fbref_andre-ferreira__granada,André Ferreira,andre ferreira,,POR,GK,,,,fbref,andre-ferreira__granada
fbref_augusto-batalla__granada,Augusto Batalla,augusto batalla,,ARG,GK,,,,fbref,augusto-batalla__granada
fbref_marc-martinez__granada,Marc Martínez,marc martinez,,ESP,GK,,,,fbref,marc-martinez__granada
fbref_raul-fernandez__granada,Raúl Fernández,raul fernandez,,ESP,GK,,,,fbref,raul-fernandez__granada
fbref_aaron-escandell__las-palmas,Aarón Escandell,aaron escandell,,ESP,GK,,,,fbref,aaron-escandell__las-palmas
fbref_alvaro-valles__las-palmas,Álvaro Vallés,alvaro valles,,ESP,GK,,,,fbref,alvaro-valles__las-palmas
fbref_ivan-cuellar__mallorca,Iván Cuéllar,ivan cuellar,,ESP,GK,,,,fbref,ivan-cuellar__mallorca
fbref_dani-cardenas__rayo-vallecano,Dani Cárdenas,dani cardenas,,ESP,GK,,,,fbref,dani-cardenas__rayo-vallecano
